state,district,year,season,crop,area_ha,production_t,yield_t_ha
Punjab,HOSHIARPUR,2008,Kharif,Rice,60000.0,209000.0,3.4833
Punjab,HOSHIARPUR,2009,Kharif,Rice,70000.0,248000.0,3.5429
Punjab,HOSHIARPUR,2010,Kharif,Rice,73000.0,261000.0,3.5753
Punjab,HOSHIARPUR,2011,Kharif,Rice,74000.0,269000.0,3.6351
Punjab,HOSHIARPUR,2012,Kharif,Rice,70000.0,252000.0,3.6
Punjab,HOSHIARPUR,2013,Kharif,Rice,70000.0,252000.0,3.6
Punjab,HOSHIARPUR,2014,Kharif,Rice,71000.0,244000.0,3.4366
Punjab,JALANDHAR,1997,Kharif,Rice,126000.0,422000.0,3.3492
Punjab,JALANDHAR,1998,Kharif,Rice,134000.0,436000.0,3.2537
Punjab,JALANDHAR,1999,Kharif,Rice,133000.0,464000.0,3.4887
Punjab,JALANDHAR,2000,Kharif,Rice,136000.0,488000.0,3.5882
Punjab,JALANDHAR,2001,Kharif,Rice,132000.0,445000.0,3.3712
Punjab,JALANDHAR,2002,Kharif,Rice,133000.0,495000.0,3.7218
Punjab,JALANDHAR,2003,Kharif,Rice,138000.0,465000.0,3.3696
Punjab,JALANDHAR,2004,Kharif,Rice,145000.0,538000.0,3.7103
Punjab,JALANDHAR,2005,Kharif,Rice,151000.0,526000.0,3.4834
Punjab,JALANDHAR,2006,Kharif,Rice,147000.0,514000.0,3.4966
Punjab,JALANDHAR,2007,Kharif,Rice,149000.0,554000.0,3.7181
Punjab,JALANDHAR,2008,Kharif,Rice,155000.0,588000.0,3.7935
Punjab,JALANDHAR,2009,Kharif,Rice,161000.0,636000.0,3.9503
Punjab,JALANDHAR,2010,Kharif,Rice,163000.0,588000.0,3.6074
Punjab,JALANDHAR,2011,Kharif,Rice,165000.0,583000.0,3.5333
Punjab,JALANDHAR,2012,Kharif,Rice,165000.0,625000.0,3.7879
Punjab,JALANDHAR,2013,Kharif,Rice,167000.0,596000.0,3.5689
Punjab,JALANDHAR,2014,Kharif,Rice,167000.0,616000.0,3.6886
Punjab,KAPURTHALA,1997,Kharif,Rice,97000.0,290000.0,2.9897
Punjab,KAPURTHALA,1998,Kharif,Rice,99000.0,314000.0,3.1717
Punjab,KAPURTHALA,1999,Kharif,Rice,100000.0,319000.0,3.19
Punjab,KAPURTHALA,2000,Kharif,Rice,103000.0,358000.0,3.4757
Punjab,KAPURTHALA,2001,Kharif,Rice,103000.0,357000.0,3.466
Punjab,KAPURTHALA,2002,Kharif,Rice,102000.0,362000.0,3.549
Punjab,KAPURTHALA,2003,Kharif,Rice,104000.0,361000.0,3.4712
Punjab,KAPURTHALA,2004,Kharif,Rice,105000.0,423000.0,4.0286
Punjab,KAPURTHALA,2005,Kharif,Rice,108000.0,422000.0,3.9074
Punjab,KAPURTHALA,2006,Kharif,Rice,110000.0,414000.0,3.7636
Punjab,KAPURTHALA,2007,Kharif,Rice,110000.0,428000.0,3.8909
Punjab,KAPURTHALA,2008,Kharif,Rice,114000.0,428000.0,3.7544
Punjab,KAPURTHALA,2009,Kharif,Rice,115000.0,452000.0,3.9304
Punjab,KAPURTHALA,2010,Kharif,Rice,118000.0,460000.0,3.8983
Punjab,KAPURTHALA,2011,Kharif,Rice,118000.0,433000.0,3.6695
Punjab,KAPURTHALA,2012,Kharif,Rice,117000.0,445000.0,3.8034
Punjab,KAPURTHALA,2013,Kharif,Rice,117000.0,451000.0,3.8547
Punjab,KAPURTHALA,2014,Kharif,Rice,117000.0,439000.0,3.7521
Punjab,LUDHIANA,1997,Kharif,Rice,234000.0,899000.0,3.8419
Punjab,LUDHIANA,1998,Kharif,Rice,241000.0,789000.0,3.2739
Punjab,LUDHIANA,1999,Kharif,Rice,237000.0,856000.0,3.6118
Punjab,LUDHIANA,2000,Kharif,Rice,238000.0,939000.0,3.9454
Punjab,LUDHIANA,2001,Kharif,Rice,235000.0,916000.0,3.8979
Punjab,LUDHIANA,2002,Kharif,Rice,236000.0,1020000.0,4.322
Punjab,LUDHIANA,2003,Kharif,Rice,241000.0,1047000.0,4.3444
Punjab,LUDHIANA,2004,Kharif,Rice,400000.0,1144000.0,2.86
Punjab,LUDHIANA,2005,Kharif,Rice,250000.0,1130000.0,4.52
Punjab,LUDHIANA,2006,Kharif,Rice,248000.0,1084000.0,4.371
Punjab,LUDHIANA,2007,Kharif,Rice,250000.0,1133000.0,4.532
Punjab,LUDHIANA,2008,Kharif,Rice,254000.0,1135000.0,4.4685
Punjab,LUDHIANA,2009,Kharif,Rice,257000.0,1206000.0,4.6926
Punjab,LUDHIANA,2010,Kharif,Rice,257000.0,1133000.0,4.4086
Punjab,LUDHIANA,2011,Kharif,Rice,257000.0,1094000.0,4.2568
Punjab,LUDHIANA,2012,Kharif,Rice,257000.0,1169000.0,4.5486
Punjab,LUDHIANA,2013,Kharif,Rice,257000.0,1137000.0,4.4241
Punjab,LUDHIANA,2014,Kharif,Rice,257000.0,1119000.0,4.3541
Punjab,MANSA,1997,Kharif,Rice,58000.0,220000.0,3.7931
Punjab,MANSA,1998,Kharif,Rice,84000.0,215000.0,2.5595
Punjab,MANSA,1999,Kharif,Rice,91000.0,291000.0,3.1978
Punjab,MANSA,2000,Kharif,Rice,84000.0,306000.0,3.6429
Punjab,MANSA,2001,Kharif,Rice,68000.0,242000.0,3.5588
Punjab,MANSA,2002,Kharif,Rice,88000.0,267000.0,3.0341
Punjab,MANSA,2003,Kharif,Rice,78000.0,299000.0,3.8333
Punjab,MANSA,2004,Kharif,Rice,75000.0,307000.0,4.0933
Punjab,MANSA,2005,Kharif,Rice,70000.0,291000.0,4.1571
Punjab,MANSA,2006,Kharif,Rice,62000.0,259000.0,4.1774
Punjab,MANSA,2007,Kharif,Rice,61000.0,252000.0,4.1311
Punjab,MANSA,2008,Kharif,Rice,71000.0,296000.0,4.169
Punjab,MANSA,2009,Kharif,Rice,77000.0,324000.0,4.2078
Punjab,MANSA,2010,Kharif,Rice,78000.0,316000.0,4.0513
Punjab,MANSA,2011,Kharif,Rice,74000.0,292000.0,3.9459
Punjab,MANSA,2012,Kharif,Rice,78000.0,321000.0,4.1154
Punjab,MANSA,2013,Kharif,Rice,81000.0,334000.0,4.1235
Punjab,MANSA,2014,Kharif,Rice,82000.0,296000.0,3.6098
Punjab,MOGA,1997,Kharif,Rice,107000.0,429000.0,4.0093
Punjab,MOGA,1998,Kharif,Rice,118000.0,413000.0,3.5
Punjab,MOGA,1999,Kharif,Rice,117000.0,393000.0,3.359
Punjab,MOGA,2000,Kharif,Rice,159000.0,596000.0,3.7484
Punjab,MOGA,2001,Kharif,Rice,151000.0,579000.0,3.8344
Punjab,MOGA,2002,Kharif,Rice,149000.0,568000.0,3.8121
Punjab,MOGA,2003,Kharif,Rice,163000.0,667000.0,4.092
Punjab,MOGA,2004,Kharif,Rice,164000.0,731000.0,4.4573
Punjab,MOGA,2005,Kharif,Rice,167000.0,735000.0,4.4012
Punjab,MOGA,2006,Kharif,Rice,168000.0,711000.0,4.2321
Punjab,MOGA,2007,Kharif,Rice,169000.0,749000.0,4.432
Punjab,MOGA,2008,Kharif,Rice,174000.0,800000.0,4.5977
Punjab,MOGA,2009,Kharif,Rice,172000.0,812000.0,4.7209
Punjab,MOGA,2010,Kharif,Rice,172000.0,745000.0,4.3314
Punjab,MOGA,2011,Kharif,Rice,174000.0,759000.0,4.3621
Punjab,MOGA,2012,Kharif,Rice,176000.0,794000.0,4.5114
Punjab,MOGA,2013,Kharif,Rice,176000.0,815000.0,4.6307
Punjab,MOGA,2014,Kharif,Rice,177000.0,815000.0,4.6045
Punjab,MUKTSAR,1997,Kharif,Rice,28000.0,97000.0,3.4643
Punjab,MUKTSAR,1998,Kharif,Rice,77000.0,221000.0,2.8701
Punjab,MUKTSAR,1999,Kharif,Rice,91000.0,272000.0,2.989
Punjab,MUKTSAR,2000,Kharif,Rice,89000.0,309000.0,3.4719
Punjab,MUKTSAR,2001,Kharif,Rice,65000.0,239000.0,3.6769
Punjab,MUKTSAR,2002,Kharif,Rice,83000.0,261000.0,3.1446
Punjab,MUKTSAR,2003,Kharif,Rice,87000.0,328000.0,3.7701
Punjab,MUKTSAR,2004,Kharif,Rice,86000.0,334000.0,3.8837
Punjab,MUKTSAR,2005,Kharif,Rice,77000.0,298000.0,3.8701
Punjab,MUKTSAR,2006,Kharif,Rice,68000.0,272000.0,4.0
Punjab,MUKTSAR,2007,Kharif,Rice,68000.0,283000.0,4.1618
Punjab,MUKTSAR,2008,Kharif,Rice,95000.0,402000.0,4.2316
Punjab,MUKTSAR,2009,Kharif,Rice,100000.0,387000.0,3.87
Punjab,MUKTSAR,2010,Kharif,Rice,111000.0,432000.0,3.8919
Punjab,MUKTSAR,2011,Kharif,Rice,113000.0,402000.0,3.5575
Punjab,MUKTSAR,2012,Kharif,Rice,118000.0,471000.0,3.9915
Punjab,MUKTSAR,2013,Kharif,Rice,115000.0,457000.0,3.9739
Punjab,MUKTSAR,2014,Kharif,Rice,135000.0,514000.0,3.8074
Punjab,NAWANSHAHR,1997,Kharif,Rice,43000.0,145000.0,3.3721
Punjab,NAWANSHAHR,1998,Kharif,Rice,46000.0,150000.0,3.2609
Punjab,NAWANSHAHR,1999,Kharif,Rice,46000.0,160000.0,3.4783
Punjab,NAWANSHAHR,2000,Kharif,Rice,47000.0,158000.0,3.3617
Punjab,NAWANSHAHR,2001,Kharif,Rice,45000.0,143000.0,3.1778
Punjab,NAWANSHAHR,2002,Kharif,Rice,43000.0,151000.0,3.5116
Punjab,NAWANSHAHR,2003,Kharif,Rice,47000.0,171000.0,3.6383
Punjab,NAWANSHAHR,2004,Kharif,Rice,50000.0,199000.0,3.98
Punjab,NAWANSHAHR,2005,Kharif,Rice,49000.0,171000.0,3.4898
Punjab,NAWANSHAHR,2006,Kharif,Rice,53000.0,209000.0,3.9434
Punjab,NAWANSHAHR,2007,Kharif,Rice,50000.0,194000.0,3.88
Punjab,NAWANSHAHR,2008,Kharif,Rice,52000.0,213000.0,4.0962
Punjab,NAWANSHAHR,2009,Kharif,Rice,56000.0,232000.0,4.1429
Punjab,NAWANSHAHR,2010,Kharif,Rice,58000.0,231000.0,3.9828
Punjab,NAWANSHAHR,2011,Kharif,Rice,57000.0,226000.0,3.9649
Punjab,NAWANSHAHR,2012,Kharif,Rice,57000.0,236000.0,4.1404
Punjab,NAWANSHAHR,2013,Kharif,Rice,56000.0,202000.0,3.6071
Punjab,NAWANSHAHR,2014,Kharif,Rice,57000.0,226000.0,3.9649
Punjab,PATHANKOT,2012,Kharif,Rice,27000.0,76000.0,2.8148
Punjab,PATHANKOT,2013,Kharif,Rice,29000.0,78000.0,2.6897
Punjab,PATHANKOT,2014,Kharif,Rice,29000.0,72000.0,2.4828
Punjab,PATIALA,1997,Kharif,Rice,240000.0,792000.0,3.3
Punjab,PATIALA,1998,Kharif,Rice,246000.0,772000.0,3.1382
Punjab,PATIALA,1999,Kharif,Rice,250000.0,812000.0,3.248
Punjab,PATIALA,2000,Kharif,Rice,255000.0,854000.0,3.349
Punjab,PATIALA,2001,Kharif,Rice,252000.0,908000.0,3.6032
Punjab,PATIALA,2002,Kharif,Rice,237000.0,818000.0,3.4515
Punjab,PATIALA,2003,Kharif,Rice,246000.0,950000.0,3.8618
Punjab,PATIALA,2004,Kharif,Rice,250000.0,965000.0,3.86
Punjab,PATIALA,2005,Kharif,Rice,252000.0,996000.0,3.9524
Punjab,PATIALA,2006,Kharif,Rice,237000.0,989000.0,4.173
Punjab,PATIALA,2007,Kharif,Rice,234000.0,999000.0,4.2692
Punjab,PATIALA,2008,Kharif,Rice,238000.0,1009000.0,4.2395
Punjab,PATIALA,2009,Kharif,Rice,240000.0,1021000.0,4.2542
Punjab,PATIALA,2010,Kharif,Rice,234000.0,873000.0,3.7308
Punjab,PATIALA,2011,Kharif,Rice,234000.0,903000.0,3.859
Punjab,PATIALA,2012,Kharif,Rice,233000.0,922000.0,3.9571
Punjab,PATIALA,2013,Kharif,Rice,231000.0,959000.0,4.1515
Punjab,PATIALA,2014,Kharif,Rice,230000.0,904000.0,3.9304
Punjab,RUPNAGAR,1997,Kharif,Rice,43000.0,138000.0,3.2093
Punjab,RUPNAGAR,1998,Kharif,Rice,46000.0,128000.0,2.7826
Punjab,RUPNAGAR,1999,Kharif,Rice,50000.0,156000.0,3.12
Punjab,RUPNAGAR,2000,Kharif,Rice,49000.0,163000.0,3.3265
Punjab,RUPNAGAR,2001,Kharif,Rice,51000.0,163000.0,3.1961
Punjab,RUPNAGAR,2002,Kharif,Rice,44000.0,141000.0,3.2045
Punjab,RUPNAGAR,2003,Kharif,Rice,51000.0,170000.0,3.3333
Punjab,RUPNAGAR,2004,Kharif,Rice,51000.0,176000.0,3.451
Punjab,RUPNAGAR,2005,Kharif,Rice,53000.0,183000.0,3.4528
Punjab,RUPNAGAR,2006,Kharif,Rice,38000.0,138000.0,3.6316
Punjab,RUPNAGAR,2007,Kharif,Rice,33000.0,122000.0,3.697
Punjab,RUPNAGAR,2008,Kharif,Rice,36000.0,139000.0,3.8611
Punjab,RUPNAGAR,2009,Kharif,Rice,38000.0,135000.0,3.5526
Punjab,RUPNAGAR,2010,Kharif,Rice,38000.0,147000.0,3.8684
Punjab,RUPNAGAR,2011,Kharif,Rice,38000.0,127000.0,3.3421
Punjab,RUPNAGAR,2012,Kharif,Rice,38000.0,145000.0,3.8158
Punjab,RUPNAGAR,2013,Kharif,Rice,37000.0,128000.0,3.4595
Punjab,RUPNAGAR,2014,Kharif,Rice,36000.0,129000.0,3.5833
Punjab,S.A.S NAGAR,2006,Kharif,Rice,29000.0,82000.0,2.8276
Punjab,S.A.S NAGAR,2007,Kharif,Rice,29000.0,103000.0,3.5517
Punjab,S.A.S NAGAR,2008,Kharif,Rice,27000.0,88000.0,3.2593
Punjab,S.A.S NAGAR,2009,Kharif,Rice,30000.0,98000.0,3.2667
Punjab,S.A.S NAGAR,2010,Kharif,Rice,37000.0,127000.0,3.4324
Punjab,S.A.S NAGAR,2011,Kharif,Rice,32000.0,119000.0,3.7188
Punjab,S.A.S NAGAR,2012,Kharif,Rice,31000.0,117000.0,3.7742
Punjab,S.A.S NAGAR,2013,Kharif,Rice,27000.0,95000.0,3.5185
Punjab,S.A.S NAGAR,2014,Kharif,Rice,29000.0,94000.0,3.2414
Punjab,SANGRUR,1997,Kharif,Rice,333000.0,1277000.0,3.8348
Punjab,SANGRUR,1998,Kharif,Rice,353000.0,1262000.0,3.5751
Punjab,SANGRUR,1999,Kharif,Rice,360000.0,1282000.0,3.5611
Punjab,SANGRUR,2000,Kharif,Rice,357000.0,1342000.0,3.7591
Punjab,SANGRUR,2001,Kharif,Rice,349000.0,1362000.0,3.9026
Punjab,SANGRUR,2002,Kharif,Rice,352000.0,1429000.0,4.0597
Punjab,SANGRUR,2003,Kharif,Rice,366000.0,1566000.0,4.2787
Punjab,SANGRUR,2004,Kharif,Rice,367000.0,1710000.0,4.6594
Punjab,SANGRUR,2005,Kharif,Rice,367000.0,1625000.0,4.4278
Punjab,SANGRUR,2006,Kharif,Rice,362000.0,1637000.0,4.5221
Punjab,SANGRUR,2007,Kharif,Rice,262000.0,1207000.0,4.6069
Punjab,SANGRUR,2008,Kharif,Rice,267000.0,1233000.0,4.618
Punjab,SANGRUR,2009,Kharif,Rice,271000.0,1273000.0,4.6974
Punjab,SANGRUR,2010,Kharif,Rice,272000.0,1185000.0,4.3566
Punjab,SANGRUR,2011,Kharif,Rice,274000.0,1188000.0,4.3358
Punjab,SANGRUR,2012,Kharif,Rice,276000.0,1299000.0,4.7065
Punjab,SANGRUR,2013,Kharif,Rice,273000.0,1290000.0,4.7253
Punjab,SANGRUR,2014,Kharif,Rice,271000.0,1281000.0,4.7269
Punjab,TARN TARAN,2006,Kharif,Rice,173000.0,514000.0,2.9711
Punjab,TARN TARAN,2007,Kharif,Rice,171000.0,539000.0,3.152
Punjab,TARN TARAN,2008,Kharif,Rice,169000.0,525000.0,3.1065
Punjab,TARN TARAN,2009,Kharif,Rice,172000.0,530000.0,3.0814
Punjab,TARN TARAN,2010,Kharif,Rice,172000.0,500000.0,2.907
Punjab,TARN TARAN,2011,Kharif,Rice,173000.0,490000.0,2.8324
Punjab,TARN TARAN,2012,Kharif,Rice,179000.0,599000.0,3.3464
Punjab,TARN TARAN,2013,Kharif,Rice,177000.0,594000.0,3.3559
Punjab,TARN TARAN,2014,Kharif,Rice,176000.0,540000.0,3.0682
Rajasthan,AJMER,1997,Kharif,Rice,100.0,100.0,1.0
Rajasthan,AJMER,1998,Kharif,Rice,28.0,34.0,1.2143
Rajasthan,AJMER,1999,Kharif,Rice,69.0,87.0,1.2609
Rajasthan,AJMER,2000,Kharif,Rice,31.0,29.0,0.9355
Rajasthan,AJMER,2001,Kharif,Rice,51.0,64.0,1.2549
Rajasthan,AJMER,2002,Kharif,Rice,2.0,2.0,1.0
Rajasthan,AJMER,2003,Kharif,Rice,26.0,43.0,1.6538
Rajasthan,AJMER,2004,Kharif,Rice,18.0,27.0,1.5
Rajasthan,AJMER,2005,Kharif,Rice,13.0,19.0,1.4615
Rajasthan,AJMER,2006,Kharif,Rice,15.0,24.0,1.6
Rajasthan,AJMER,2007,Kharif,Rice,6.0,12.0,2.0
Rajasthan,AJMER,2008,Kharif,Rice,4.0,7.0,1.75
Rajasthan,AJMER,2009,Kharif,Rice,7.0,11.0,1.5714
Rajasthan,AJMER,2010,Kharif,Rice,9.0,18.0,2.0
Rajasthan,ALWAR,1997,Kharif,Rice,300.0,300.0,1.0
Rajasthan,ALWAR,1998,Kharif,Rice,381.0,466.0,1.2231
Rajasthan,ALWAR,1999,Kharif,Rice,605.0,763.0,1.2612
Rajasthan,ALWAR,2000,Kharif,Rice,396.0,371.0,0.9369
Rajasthan,ALWAR,2001,Kharif,Rice,274.0,342.0,1.2482
Rajasthan,ALWAR,2002,Kharif,Rice,104.0,84.0,0.8077
Rajasthan,ALWAR,2003,Kharif,Rice,160.0,265.0,1.6562
Rajasthan,ALWAR,2004,Kharif,Rice,139.0,206.0,1.482
Rajasthan,ALWAR,2005,Kharif,Rice,132.0,193.0,1.4621
Rajasthan,ALWAR,2006,Kharif,Rice,127.0,200.0,1.5748
Rajasthan,ALWAR,2007,Kharif,Rice,155.0,315.0,2.0323
Rajasthan,ALWAR,2008,Kharif,Rice,265.0,479.0,1.8075
Rajasthan,ALWAR,2009,Kharif,Rice,346.0,524.0,1.5145
Rajasthan,ALWAR,2010,Kharif,Rice,378.0,766.0,2.0265
Rajasthan,BANSWARA,1997,Kharif,Rice,48100.0,45400.0,0.9439
Rajasthan,BANSWARA,1998,Kharif,Rice,45830.0,48058.0,1.0486
Rajasthan,BANSWARA,1999,Kharif,Rice,45290.0,29946.0,0.6612
Rajasthan,BANSWARA,2000,Kharif,Rice,40589.0,2386.0,0.0588
Rajasthan,BANSWARA,2001,Kharif,Rice,37606.0,12917.0,0.3435
Rajasthan,BANSWARA,2002,Kharif,Rice,27082.0,8081.0,0.2984
Rajasthan,BANSWARA,2003,Kharif,Rice,28631.0,23750.0,0.8295
Rajasthan,BANSWARA,2004,Kharif,Rice,31966.0,21080.0,0.6595
Rajasthan,BANSWARA,2005,Kharif,Rice,33179.0,21774.0,0.6563
Rajasthan,BANSWARA,2006,Kharif,Rice,33252.0,18756.0,0.5641
Rajasthan,BANSWARA,2007,Kharif,Rice,35853.0,46686.0,1.3022
Rajasthan,BANSWARA,2008,Kharif,Rice,31530.0,12376.0,0.3925
Rajasthan,BANSWARA,2009,Kharif,Rice,28142.0,11416.0,0.4057
Rajasthan,BANSWARA,2010,Kharif,Rice,27027.0,17610.0,0.6516
Rajasthan,BARAN,1997,Kharif,Rice,1200.0,1300.0,1.0833
Rajasthan,BARAN,1998,Kharif,Rice,1438.0,1386.0,0.9638
Rajasthan,BARAN,1999,Kharif,Rice,2922.0,1730.0,0.5921
Rajasthan,BARAN,2000,Kharif,Rice,3215.0,2618.0,0.8143
Rajasthan,BARAN,2001,Kharif,Rice,4792.0,7422.0,1.5488
Rajasthan,BARAN,2002,Kharif,Rice,1611.0,1758.0,1.0912
Rajasthan,BARAN,2003,Kharif,Rice,1813.0,3616.0,1.9945
Rajasthan,BARAN,2004,Kharif,Rice,1860.0,4552.0,2.4473
Rajasthan,BARAN,2005,Kharif,Rice,2722.0,6800.0,2.4982
Rajasthan,BARAN,2006,Kharif,Rice,1838.0,3571.0,1.9429
Rajasthan,BARAN,2007,Kharif,Rice,3408.0,10595.0,3.1089
Rajasthan,BARAN,2008,Kharif,Rice,6401.0,20058.0,3.1336
Rajasthan,BARAN,2009,Kharif,Rice,8298.0,18491.0,2.2284
Rajasthan,BARAN,2010,Kharif,Rice,8231.0,23800.0,2.8915
Rajasthan,BHARATPUR,1997,Kharif,Rice,3200.0,3300.0,1.0312
Rajasthan,BHARATPUR,1998,Kharif,Rice,5844.0,6881.0,1.1774
Rajasthan,BHARATPUR,1999,Kharif,Rice,5659.0,9119.0,1.6114
Rajasthan,BHARATPUR,2000,Kharif,Rice,2617.0,3279.0,1.253
Rajasthan,BHARATPUR,2001,Kharif,Rice,1880.0,2505.0,1.3324
Rajasthan,BHARATPUR,2002,Kharif,Rice,484.0,306.0,0.6322
Rajasthan,BHARATPUR,2003,Kharif,Rice,2044.0,2428.0,1.1879
Rajasthan,BHARATPUR,2004,Kharif,Rice,1354.0,1206.0,0.8907
Rajasthan,BHARATPUR,2005,Kharif,Rice,3368.0,7351.0,2.1826
Rajasthan,BHARATPUR,2006,Kharif,Rice,878.0,638.0,0.7267
Rajasthan,BHARATPUR,2007,Kharif,Rice,684.0,1114.0,1.6287
Rajasthan,BHARATPUR,2008,Kharif,Rice,2281.0,2766.0,1.2126
Rajasthan,BHARATPUR,2009,Kharif,Rice,1865.0,3303.0,1.771
Rajasthan,BHARATPUR,2010,Kharif,Rice,1536.0,3095.0,2.015
Rajasthan,BHILWARA,1997,Kharif,Rice,200.0,200.0,1.0
Rajasthan,BHILWARA,1998,Kharif,Rice,335.0,410.0,1.2239
Rajasthan,BHILWARA,1999,Kharif,Rice,819.0,1033.0,1.2613
Rajasthan,BHILWARA,2000,Kharif,Rice,314.0,294.0,0.9363
Rajasthan,BHILWARA,2001,Kharif,Rice,256.0,319.0,1.2461
Rajasthan,BHILWARA,2002,Kharif,Rice,242.0,197.0,0.814
Rajasthan,BHILWARA,2003,Kharif,Rice,190.0,314.0,1.6526
Rajasthan,BHILWARA,2004,Kharif,Rice,241.0,358.0,1.4855
Rajasthan,BHILWARA,2005,Kharif,Rice,288.0,423.0,1.4688
Rajasthan,BHILWARA,2006,Kharif,Rice,207.0,326.0,1.5749
Rajasthan,BHILWARA,2007,Kharif,Rice,247.0,502.0,2.0324
Rajasthan,BHILWARA,2008,Kharif,Rice,278.0,502.0,1.8058
Rajasthan,BHILWARA,2009,Kharif,Rice,430.0,651.0,1.514
Rajasthan,BHILWARA,2010,Kharif,Rice,392.0,794.0,2.0255
Rajasthan,BIKANER,1998,Kharif,Rice,2.0,2.0,1.0
Rajasthan,BIKANER,1999,Kharif,Rice,32.0,40.0,1.25
Rajasthan,BIKANER,2000,Kharif,Rice,33.0,31.0,0.9394
Rajasthan,BIKANER,2002,Kharif,Rice,5.0,4.0,0.8
Rajasthan,BIKANER,2003,Kharif,Rice,13.0,21.0,1.6154
Rajasthan,BIKANER,2004,Kharif,Rice,17.0,25.0,1.4706
Rajasthan,BIKANER,2005,Kharif,Rice,17.0,25.0,1.4706
Rajasthan,BIKANER,2006,Kharif,Rice,7.0,11.0,1.5714
Rajasthan,BIKANER,2007,Kharif,Rice,1.0,2.0,2.0
Rajasthan,BIKANER,2008,Kharif,Rice,179.0,323.0,1.8045
Rajasthan,BIKANER,2009,Kharif,Rice,63.0,95.0,1.5079
Rajasthan,BIKANER,2010,Kharif,Rice,37.0,75.0,2.027
Rajasthan,BUNDI,1997,Kharif,Rice,33100.0,45300.0,1.3686
Rajasthan,BUNDI,1998,Kharif,Rice,41051.0,54335.0,1.3236
Rajasthan,BUNDI,1999,Kharif,Rice,57860.0,76293.0,1.3186
Rajasthan,BUNDI,2000,Kharif,Rice,47883.0,37633.0,0.7859
Rajasthan,BUNDI,2001,Kharif,Rice,29295.0,31079.0,1.0609
Rajasthan,BUNDI,2002,Kharif,Rice,9255.0,3965.0,0.4284
Rajasthan,BUNDI,2003,Kharif,Rice,7442.0,14763.0,1.9837
Rajasthan,BUNDI,2004,Kharif,Rice,6053.0,11200.0,1.8503
Rajasthan,BUNDI,2005,Kharif,Rice,8788.0,12485.0,1.4207
Rajasthan,BUNDI,2006,Kharif,Rice,9421.0,16208.0,1.7204
Rajasthan,BUNDI,2007,Kharif,Rice,16967.0,39552.0,2.3311
Rajasthan,BUNDI,2008,Kharif,Rice,24506.0,45335.0,1.85
Rajasthan,BUNDI,2009,Kharif,Rice,36145.0,31357.0,0.8675
Rajasthan,BUNDI,2010,Kharif,Rice,22898.0,42971.0,1.8766
Rajasthan,CHITTORGARH,1997,Kharif,Rice,1000.0,1200.0,1.2
Rajasthan,CHITTORGARH,1998,Kharif,Rice,1245.0,1522.0,1.2225
Rajasthan,CHITTORGARH,1999,Kharif,Rice,1069.0,1349.0,1.2619
Rajasthan,CHITTORGARH,2000,Kharif,Rice,857.0,803.0,0.937
Rajasthan,CHITTORGARH,2001,Kharif,Rice,732.0,913.0,1.2473
Rajasthan,CHITTORGARH,2002,Kharif,Rice,725.0,589.0,0.8124
Rajasthan,CHITTORGARH,2003,Kharif,Rice,776.0,1283.0,1.6534
Rajasthan,CHITTORGARH,2004,Kharif,Rice,706.0,1048.0,1.4844
Rajasthan,CHITTORGARH,2005,Kharif,Rice,664.0,974.0,1.4669
Rajasthan,CHITTORGARH,2006,Kharif,Rice,608.0,958.0,1.5757
Rajasthan,CHITTORGARH,2007,Kharif,Rice,860.0,1747.0,2.0314
Rajasthan,CHITTORGARH,2008,Kharif,Rice,369.0,667.0,1.8076
Rajasthan,CHITTORGARH,2009,Kharif,Rice,748.0,1133.0,1.5147
Rajasthan,CHITTORGARH,2010,Kharif,Rice,836.0,1693.0,2.0251
Rajasthan,DAUSA,1998,Kharif,Rice,14.0,17.0,1.2143
Rajasthan,DAUSA,1999,Kharif,Rice,74.0,93.0,1.2568
Rajasthan,DAUSA,2000,Kharif,Rice,3.0,3.0,1.0
Rajasthan,DAUSA,2001,Kharif,Rice,1.0,1.0,1.0
Rajasthan,DAUSA,2004,Kharif,Rice,3.0,4.0,1.3333
Rajasthan,DHOLPUR,1997,Kharif,Rice,1300.0,1500.0,1.1538
Rajasthan,DHOLPUR,1998,Kharif,Rice,1201.0,1468.0,1.2223
Rajasthan,DHOLPUR,1999,Kharif,Rice,1220.0,1539.0,1.2615
Rajasthan,DHOLPUR,2000,Kharif,Rice,1138.0,1066.0,0.9367
Rajasthan,DHOLPUR,2001,Kharif,Rice,1178.0,1469.0,1.247
Rajasthan,DHOLPUR,2002,Kharif,Rice,628.0,510.0,0.8121
Rajasthan,DHOLPUR,2003,Kharif,Rice,779.0,1287.0,1.6521
Rajasthan,DHOLPUR,2004,Kharif,Rice,647.0,960.0,1.4838
Rajasthan,DHOLPUR,2005,Kharif,Rice,837.0,1228.0,1.4671
Rajasthan,DHOLPUR,2006,Kharif,Rice,536.0,845.0,1.5765
Rajasthan,DHOLPUR,2007,Kharif,Rice,484.0,983.0,2.031
Rajasthan,DHOLPUR,2008,Kharif,Rice,574.0,1037.0,1.8066
Rajasthan,DHOLPUR,2009,Kharif,Rice,569.0,862.0,1.5149
Rajasthan,DHOLPUR,2010,Kharif,Rice,679.0,1375.0,2.025
Rajasthan,DUNGARPUR,1997,Kharif,Rice,31900.0,34900.0,1.094
