state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean,dataset_version
Tamil Nadu,PUDUKKOTTAI,Rice,Whole Year,2024,district,3.294,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD031,Pudukkottai,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD031_weather_daily.csv,895.95,73.05,1.981,183,365,True,data\raw\satellite\southern_districts\SD031_landsat.csv,0.5607,0.3645,0.1759,26,0.504,True,72.0,334.0,328.0,369.0,214.0,ISRIC SoilGrids REST API v2.0,,27.795,experiment1_baseline
Tamil Nadu,RAMANATHAPURAM,Rice,Whole Year,2024,district,1.966,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD032,Ramanathapuram,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD032_weather_daily.csv,955.02,72.27,2.809,183,365,True,data\raw\satellite\southern_districts\SD032_landsat.csv,0.4269,0.2845,0.1144,28,0.504,True,71.0,537.0,322.0,348.0,263.0,ISRIC SoilGrids REST API v2.0,,28.361,experiment1_baseline
Tamil Nadu,RANIPET,Rice,Whole Year,2024,district,3.65,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD033,Ranipet,"Resolved via geoBoundaries (an internationally-recognized open administrative boundary dataset, not FAO GAUL) because this district was formed after GAUL's boundary vintage and has no GAUL entry (see district_registry_build.py's own docstring on this).",2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD033_weather_daily.csv,854.06,72.64,2.061,183,365,True,data\raw\satellite\southern_districts\SD033_landsat.csv,0.6147,0.4018,0.2198,22,0.504,True,71.0,289.0,295.0,396.0,204.0,ISRIC SoilGrids REST API v2.0,,27.307,experiment1_baseline
Tamil Nadu,SALEM,Rice,Whole Year,2024,district,4.151,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD034,Salem,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD034_weather_daily.csv,925.2,78.06,1.304,183,365,True,data\raw\satellite\southern_districts\SD034_landsat.csv,0.6494,0.4216,0.2256,26,0.504,True,67.8,309.06,316.25,380.09,250.22,ISRIC SoilGrids via Earth Engine (REST endpoint returned all-null at this point),,25.511,experiment1_baseline
Tamil Nadu,SIVAGANGAI,Rice,Whole Year,2024,district,2.892,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD035,Sivaganga,Matched via documented alias 'Sivaganga': Transliteration variant (trailing 'i').,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD035_weather_daily.csv,856.01,72.02,1.64,183,365,True,data\raw\satellite\southern_districts\SD035_landsat.csv,0.5105,0.3315,0.1633,26,0.504,True,69.0,394.0,325.0,367.0,277.0,ISRIC SoilGrids REST API v2.0,,27.976,experiment1_baseline
Tamil Nadu,TENKASI,Rice,Whole Year,2024,district,3.684,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD036,Tenkasi,"Resolved via geoBoundaries (an internationally-recognized open administrative boundary dataset, not FAO GAUL) because this district was formed after GAUL's boundary vintage and has no GAUL entry (see district_registry_build.py's own docstring on this).",2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD036_weather_daily.csv,755.45,78.54,1.696,183,365,True,data\raw\satellite\southern_districts\SD036_landsat.csv,0.5981,0.3871,0.2347,27,0.504,True,65.0,291.0,319.0,415.0,249.0,ISRIC SoilGrids REST API v2.0,,25.661,experiment1_baseline
Tamil Nadu,THANJAVUR,Rice,Whole Year,2024,district,3.176,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD037,Thanjavur,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD037_weather_daily.csv,931.31,72.38,2.267,183,365,True,data\raw\satellite\southern_districts\SD037_landsat.csv,0.5624,0.3588,0.2197,28,0.504,True,72.0,317.0,376.0,344.0,242.0,ISRIC SoilGrids REST API v2.0,,28.129,experiment1_baseline
Tamil Nadu,THE NILGIRIS,Rice,Whole Year,2024,district,3.008,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD038,Nilgiris,"Matched via documented alias 'Nilgiris': Source includes the article 'The', GAUL's ADM2_NAME does not.",2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD038_weather_daily.csv,1391.35,85.87,0.999,183,365,True,data\raw\satellite\southern_districts\SD038_landsat.csv,0.7076,0.4341,0.2614,22,0.504,True,58.0,690.0,319.0,367.0,345.0,ISRIC SoilGrids REST API v2.0,,19.738,experiment1_baseline
Tamil Nadu,THENI,Rice,Whole Year,2024,district,4.289,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD039,Theni,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD039_weather_daily.csv,906.72,80.23,1.009,183,365,True,data\raw\satellite\southern_districts\SD039_landsat.csv,0.6455,0.44,0.2397,28,0.504,True,68.0,290.0,311.0,434.0,274.0,ISRIC SoilGrids REST API v2.0,,23.563,experiment1_baseline
Tamil Nadu,THOOTHUKUDI,Rice,Whole Year,2024,district,3.619,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD041,Thoothukudi,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD041_weather_daily.csv,750.04,71.14,2.67,183,365,True,data\raw\satellite\southern_districts\SD041_landsat.csv,0.441,0.2869,0.1065,16,0.504,True,77.0,531.0,313.0,438.0,219.0,ISRIC SoilGrids REST API v2.0,,28.097,experiment1_baseline
Tamil Nadu,TIRUCHIRAPALLI,Rice,Whole Year,2024,district,3.829,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD042,Tiruchchirappalli,Matched via documented alias 'Tiruchchirappalli': Transliteration variant (consonant doubling).,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD042_weather_daily.csv,850.9,71.93,2.057,183,365,True,data\raw\satellite\southern_districts\SD042_landsat.csv,0.5643,0.3677,0.1785,17,0.504,True,71.0,280.0,387.0,349.0,205.0,ISRIC SoilGrids REST API v2.0,,27.345,experiment1_baseline
Tamil Nadu,TIRUNELVELI,Rice,Whole Year,2024,district,4.068,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD043,Tirunelveli Kattabo,"Matched via documented alias 'Tirunelveli Kattabo': GAUL's own ADM2_NAME field is truncated at 20 characters to 'Tirunelveli Kattabo' (verified directly from the GAUL feature - not this script's truncation), apparently from 'Tirunelveli Kattabomman', a real alternate official name Tirunelveli district used c. 2008-2011.",2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD043_weather_daily.csv,777.73,78.05,1.921,183,365,True,data\raw\satellite\southern_districts\SD043_landsat.csv,0.5944,0.3845,0.2257,27,0.504,True,66.0,414.0,357.0,385.0,209.0,ISRIC SoilGrids REST API v2.0,,25.912,experiment1_baseline
Tamil Nadu,TIRUPATHUR,Rice,Whole Year,2024,district,3.949,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD044,Tirupathur,"Resolved via geoBoundaries (an internationally-recognized open administrative boundary dataset, not FAO GAUL) because this district was formed after GAUL's boundary vintage and has no GAUL entry (see district_registry_build.py's own docstring on this).",2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD044_weather_daily.csv,823.84,75.25,2.071,183,365,True,data\raw\satellite\southern_districts\SD044_landsat.csv,0.6732,0.4454,0.24,13,0.504,True,66.0,362.0,314.0,429.0,318.0,ISRIC SoilGrids REST API v2.0,,25.055,experiment1_baseline
Tamil Nadu,TIRUPPUR,Rice,Whole Year,2024,district,4.361,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD045,Tiruppur,"Resolved via geoBoundaries (an internationally-recognized open administrative boundary dataset, not FAO GAUL) because this district was formed after GAUL's boundary vintage and has no GAUL entry (see district_registry_build.py's own docstring on this).",2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD045_weather_daily.csv,847.37,76.98,2.364,183,365,True,data\raw\satellite\southern_districts\SD045_landsat.csv,0.519,0.3414,0.1408,29,0.504,True,73.0,184.0,280.0,436.0,183.0,ISRIC SoilGrids REST API v2.0,,25.196,experiment1_baseline
Tamil Nadu,TIRUVALLUR,Rice,Whole Year,2024,district,3.562,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD046,Thiruvallur,Matched via documented alias 'Thiruvallur': Transliteration variant ('Th' vs 'T').,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD046_weather_daily.csv,923.19,74.77,2.289,183,365,True,data\raw\satellite\southern_districts\SD046_landsat.csv,0.6339,0.4109,0.229,22,0.504,True,69.0,333.0,301.0,358.0,205.0,ISRIC SoilGrids REST API v2.0,,27.683,experiment1_baseline
Tamil Nadu,TIRUVANNAMALAI,Rice,Whole Year,2024,district,3.726,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD047,Tiruvannamalai,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD047_weather_daily.csv,878.8,73.69,1.929,183,365,True,data\raw\satellite\southern_districts\SD047_landsat.csv,0.6155,0.4137,0.2195,27,0.504,True,70.0,300.0,307.0,390.0,242.0,ISRIC SoilGrids REST API v2.0,,26.788,experiment1_baseline
Tamil Nadu,TIRUVARUR,Rice,Whole Year,2024,district,3.153,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD048,Thiruvarur,"Resolved via geoBoundaries (an internationally-recognized open administrative boundary dataset, not FAO GAUL) because this district was formed after GAUL's boundary vintage and has no GAUL entry (see district_registry_build.py's own docstring on this). | Matched via documented alias 'Thiruvarur': Transliteration variant ('Th' vs 'T'), same pattern already documented for Thiruvallur in the GAUL-matched rows.",2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD048_weather_daily.csv,969.0,73.29,2.647,183,365,True,data\raw\satellite\southern_districts\SD048_landsat.csv,0.581,0.3684,0.2603,12,0.504,True,67.0,310.0,279.0,339.0,300.0,ISRIC SoilGrids REST API v2.0,,28.285,experiment1_baseline
Tamil Nadu,VELLORE,Rice,Whole Year,2024,district,3.267,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD049,Vellore,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD049_weather_daily.csv,803.68,73.53,2.109,183,365,True,data\raw\satellite\southern_districts\SD049_landsat.csv,0.6395,0.4254,0.2234,24,0.504,True,66.0,361.0,292.0,404.0,282.0,ISRIC SoilGrids REST API v2.0,,26.07,experiment1_baseline
Tamil Nadu,VILLUPURAM,Rice,Whole Year,2024,district,3.135,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD050,Villupuram,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD050_weather_daily.csv,1097.21,73.73,2.001,183,365,True,data\raw\satellite\southern_districts\SD050_landsat.csv,0.5952,0.3968,0.2045,28,0.504,True,69.0,320.0,324.0,380.0,182.0,ISRIC SoilGrids REST API v2.0,,27.43,experiment1_baseline
Tamil Nadu,VIRUDHUNAGAR,Rice,Whole Year,2024,district,2.789,True,"Tamil Nadu Directorate of Economics and Statistics, Season and Crop Report 2024-25",https://www.tn.gov.in/crop/stat.htm,2026-09-03,SD051,Virudhunagar,No known boundary issue for this district.,2024-07-01,2025-06-30,True,data\raw\weather\southern_districts\SD051_weather_daily.csv,808.24,71.84,1.571,183,365,True,data\raw\satellite\southern_districts\SD051_landsat.csv,0.4747,0.3097,0.1216,16,0.504,True,74.0,268.0,351.0,396.0,309.0,ISRIC SoilGrids REST API v2.0,,27.417,experiment1_baseline
Tamil Nadu,ARIYALUR,Rice,Kharif,2009,district,3.0973,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD013,Ariyalur,No known boundary issue for this district.,2009-06-01,2009-11-30,True,data\raw\weather\southern_districts\SD013_weather_daily.csv,692.9,63.9,2.668,183,183,True,data\raw\satellite\southern_districts\SD013_landsat.csv,0.3538,0.2589,0.0777,14,1.0,True,70.0,374.0,335.0,363.0,245.0,ISRIC SoilGrids REST API v2.0,,29.186,experiment3_overlap_addition
Tamil Nadu,ARIYALUR,Rice,Kharif,2010,district,3.882,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD013,Ariyalur,No known boundary issue for this district.,2010-06-01,2010-11-30,True,data\raw\weather\southern_districts\SD013_weather_daily.csv,951.22,70.88,2.166,183,183,True,data\raw\satellite\southern_districts\SD013_landsat.csv,0.4409,0.3022,0.0996,4,1.0,True,70.0,374.0,335.0,363.0,245.0,ISRIC SoilGrids REST API v2.0,,28.342,experiment3_overlap_addition
Tamil Nadu,ARIYALUR,Rice,Kharif,2011,district,4.0361,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD013,Ariyalur,No known boundary issue for this district.,2011-06-01,2011-11-30,True,data\raw\weather\southern_districts\SD013_weather_daily.csv,731.59,66.34,2.498,183,183,True,data\raw\satellite\southern_districts\SD013_landsat.csv,0.4834,0.3634,0.1832,9,1.0,True,70.0,374.0,335.0,363.0,245.0,ISRIC SoilGrids REST API v2.0,,28.668,experiment3_overlap_addition
Tamil Nadu,ARIYALUR,Rice,Kharif,2012,district,2.0768,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD013,Ariyalur,No known boundary issue for this district.,2012-06-01,2012-11-30,True,data\raw\weather\southern_districts\SD013_weather_daily.csv,646.48,61.79,2.59,183,183,True,data\raw\satellite\southern_districts\SD013_landsat.csv,0.5064,0.3577,0.1538,5,1.0,True,70.0,374.0,335.0,363.0,245.0,ISRIC SoilGrids REST API v2.0,,29.273,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2000,district,3.8674,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2000-06-01,2000-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,856.3,76.9,2.465,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.4261,0.3194,0.0774,8,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.908,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2001,district,3.5267,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2001-06-01,2001-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,826.33,78.54,2.376,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.3464,0.2494,0.0509,9,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.948,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2002,district,3.3681,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2002-06-01,2002-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,748.71,76.22,2.367,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.3413,0.2604,0.0328,8,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,24.404,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2003,district,2.9127,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2003-06-01,2003-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,949.85,79.43,2.457,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.5309,0.3968,0.1993,5,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.932,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2004,district,3.3781,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2004-06-01,2004-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,945.97,80.24,2.469,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.3374,0.2416,0.028,15,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.571,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2005,district,2.7903,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2005-06-01,2005-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,1033.9,78.51,2.473,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.3227,0.2315,0.0453,13,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,24.065,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2006,district,3.8593,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2006-06-01,2006-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,1003.85,80.13,2.448,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.3788,0.2825,0.0657,17,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.94,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2007,district,3.7747,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2007-06-01,2007-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,1247.72,81.29,2.38,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.4315,0.313,0.113,12,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.619,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2008,district,9.8861,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2008-06-01,2008-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,977.15,77.94,2.254,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.419,0.3033,0.1029,15,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,24.034,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2009,district,3.5087,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2009-06-01,2009-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,1242.63,80.28,2.471,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.4112,0.2941,0.1066,18,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,24.022,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2010,district,3.9081,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2010-06-01,2010-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,1335.78,83.1,2.307,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.3737,0.2739,0.059,6,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.806,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2011,district,3.9886,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2011-06-01,2011-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,1280.2,81.55,2.434,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.4506,0.3126,0.1088,10,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,23.619,experiment3_overlap_addition
Tamil Nadu,COIMBATORE,Rice,Kharif,2012,district,3.6596,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD016,Coimbatore,No known boundary issue for this district.,2012-06-01,2012-11-30,True,data\raw\weather\southern_districts\SD016_weather_daily.csv,826.39,76.33,2.487,183,183,True,data\raw\satellite\southern_districts\SD016_landsat.csv,0.4456,0.3273,0.1028,8,1.0,True,74.0,249.0,295.0,452.0,247.0,ISRIC SoilGrids REST API v2.0,,24.212,experiment3_overlap_addition
Tamil Nadu,CUDDALORE,Rice,Kharif,2000,district,3.8127,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD017,Cuddalore,No known boundary issue for this district.,2000-06-01,2000-11-30,True,data\raw\weather\southern_districts\SD017_weather_daily.csv,689.42,66.84,2.186,183,183,True,data\raw\satellite\southern_districts\SD017_landsat.csv,0.4835,0.3307,0.1618,5,1.0,True,69.0,363.0,326.0,385.0,241.0,ISRIC SoilGrids REST API v2.0,,28.462,experiment3_overlap_addition
Tamil Nadu,CUDDALORE,Rice,Kharif,2001,district,3.7168,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD017,Cuddalore,No known boundary issue for this district.,2001-06-01,2001-11-30,True,data\raw\weather\southern_districts\SD017_weather_daily.csv,637.38,67.38,2.113,183,183,True,data\raw\satellite\southern_districts\SD017_landsat.csv,0.4772,0.3344,0.1521,6,1.0,True,69.0,363.0,326.0,385.0,241.0,ISRIC SoilGrids REST API v2.0,,28.742,experiment3_overlap_addition
Tamil Nadu,CUDDALORE,Rice,Kharif,2002,district,2.7528,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD017,Cuddalore,No known boundary issue for this district.,2002-06-01,2002-11-30,True,data\raw\weather\southern_districts\SD017_weather_daily.csv,501.49,65.13,2.103,183,183,True,data\raw\satellite\southern_districts\SD017_landsat.csv,0.3794,0.2704,0.1001,10,1.0,True,69.0,363.0,326.0,385.0,241.0,ISRIC SoilGrids REST API v2.0,,28.999,experiment3_overlap_addition
Tamil Nadu,CUDDALORE,Rice,Kharif,2003,district,3.0496,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD017,Cuddalore,No known boundary issue for this district.,2003-06-01,2003-11-30,True,data\raw\weather\southern_districts\SD017_weather_daily.csv,806.76,66.24,2.165,183,183,True,data\raw\satellite\southern_districts\SD017_landsat.csv,0.4281,0.3618,0.179,3,1.0,True,69.0,363.0,326.0,385.0,241.0,ISRIC SoilGrids REST API v2.0,,29.0,experiment3_overlap_addition
Tamil Nadu,CUDDALORE,Rice,Kharif,2004,district,2.7548,True,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,SD017,Cuddalore,No known boundary issue for this district.,2004-06-01,2004-11-30,True,data\raw\weather\southern_districts\SD017_weather_daily.csv,882.66,70.98,2.2,183,183,True,data\raw\satellite\southern_districts\SD017_landsat.csv,0.4687,0.3361,0.1797,19,1.0,True,69.0,363.0,326.0,385.0,241.0,ISRIC SoilGrids REST API v2.0,,27.991,experiment3_overlap_addition
