state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean
Telangana,RANGAREDDI,Rice,Rabi,2000,district,2.508,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2000-11-01,2001-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,37.63,44.04,1.83,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.3021,0.1881,-0.0514,9,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.911
Telangana,RANGAREDDI,Rice,Kharif,2001,district,2.65,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2001-06-01,2001-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,674.02,71.06,3.185,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4407,0.3167,0.0834,12,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.978
Telangana,RANGAREDDI,Rice,Rabi,2001,district,2.664,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2001-11-01,2002-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,39.39,46.44,2.024,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.2974,0.1858,-0.0628,11,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.284
Telangana,RANGAREDDI,Rice,Kharif,2002,district,1.787,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2002-06-01,2002-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,576.37,68.15,3.319,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4021,0.2768,0.0525,12,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.06
Telangana,RANGAREDDI,Rice,Rabi,2002,district,2.368,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2002-11-01,2003-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,49.58,45.87,1.969,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.2798,0.1842,-0.0485,15,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.573
Telangana,RANGAREDDI,Rice,Kharif,2003,district,2.322,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2003-06-01,2003-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,736.85,72.35,3.148,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.5735,0.3764,0.1417,7,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.984
Telangana,RANGAREDDI,Rice,Rabi,2003,district,2.4098,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2003-11-01,2004-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,61.12,49.71,1.962,182,182,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.3115,0.2002,-0.0576,30,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.686
Telangana,RANGAREDDI,Rice,Kharif,2004,district,2.593,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2004-06-01,2004-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,654.05,69.63,3.313,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4625,0.3217,0.0814,25,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.886
Telangana,RANGAREDDI,Rice,Rabi,2004,district,2.674,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2004-11-01,2005-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,85.11,47.2,1.913,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.2893,0.1826,-0.0698,39,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.025
Telangana,RANGAREDDI,Rice,Kharif,2005,district,2.785,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2005-06-01,2005-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,877.69,72.57,3.258,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4664,0.3356,0.1144,25,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.693
Telangana,RANGAREDDI,Rice,Rabi,2005,district,2.787,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2005-11-01,2006-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,96.79,48.47,1.841,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.3574,0.2251,-0.0166,33,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.179
Telangana,RANGAREDDI,Rice,Kharif,2006,district,2.736,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2006-06-01,2006-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,721.2,74.21,3.441,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4791,0.3346,0.0977,20,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.821
Telangana,RANGAREDDI,Rice,Rabi,2006,district,2.541,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2006-11-01,2007-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,81.54,50.26,1.879,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.2686,0.1735,-0.072,49,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.848
Telangana,RANGAREDDI,Rice,Kharif,2007,district,2.4211,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2007-06-01,2007-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,872.46,73.35,3.142,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4923,0.3579,0.1274,16,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.578
Telangana,RANGAREDDI,Rice,Rabi,2007,district,2.5833,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2007-11-01,2008-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,146.74,50.58,1.774,182,182,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.3488,0.2255,-0.0217,34,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.535
Telangana,RANGAREDDI,Rice,Kharif,2008,district,2.94,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2008-06-01,2008-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,761.19,70.86,3.129,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4743,0.3396,0.1169,28,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.032
Telangana,RANGAREDDI,Rice,Rabi,2008,district,2.758,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2008-11-01,2009-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,66.91,46.8,1.712,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.3003,0.1879,-0.052,53,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.494
Telangana,RANGAREDDI,Rice,Kharif,2009,district,2.605,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2009-06-01,2009-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,731.67,68.74,3.327,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4667,0.3466,0.1132,31,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.615
Telangana,RANGAREDDI,Rice,Rabi,2009,district,2.64,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2009-11-01,2010-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,94.87,47.53,1.934,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.3442,0.2234,-0.0125,43,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.992
Telangana,RANGAREDDI,Rice,Kharif,2010,district,2.5444,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2010-06-01,2010-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,1205.93,78.58,2.983,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4398,0.3125,0.0929,8,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.857
Telangana,RANGAREDDI,Rice,Rabi,2010,district,2.679,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2010-11-01,2011-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,87.88,52.36,1.919,181,181,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.301,0.1829,-0.0737,19,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,24.259
Telangana,RANGAREDDI,Rice,Kharif,2011,district,2.3074,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2011-06-01,2011-11-30,True,data\raw\weather\districts\D0334_weather_daily.csv,650.17,71.22,3.369,183,183,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.4728,0.3453,0.1131,24,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.028
Telangana,RANGAREDDI,Rice,Rabi,2011,district,2.471,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2011-11-01,2012-04-30,True,data\raw\weather\districts\D0334_weather_daily.csv,35.33,42.18,1.931,182,182,True,data\raw\satellite\southern_districts\SD060_landsat.csv,0.2764,0.1761,-0.0568,25,1.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,,25.473
Telangana,RANGAREDDI,Rice,Kharif,2013,district,2.318,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2013-06-01,2013-11-30,False,data\raw\weather\districts\D0334_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD060_landsat.csv,,,,0,0.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,RANGAREDDI,Rice,Rabi,2013,district,2.233,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2013-11-01,2014-04-30,False,data\raw\weather\districts\D0334_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD060_landsat.csv,,,,0,0.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,RANGAREDDI,Rice,Kharif,2014,district,2.535,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2014-06-01,2014-11-30,False,data\raw\weather\districts\D0334_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD060_landsat.csv,,,,0,0.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,RANGAREDDI,Rice,Rabi,2014,district,2.787,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD060,Rangareddi,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2014-11-01,2015-04-30,False,data\raw\weather\districts\D0334_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD060_landsat.csv,,,,0,0.0,True,71.0,157.0,292.0,430.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
